Open_time,Open,High,Low,Close,Volume,Close_time,Quote_asset_volume,Number_of_trades,Taker_buy_base_asset_volume,Taker_buy_quote_asset_volume
2020-03-09 16:00:00,194.63,203.33,191.3,202.81,394942.34626,2020-03-09 23:59:59.999,77670582.4645138,118010,198424.48633,39030115.3527719
2020-03-10 00:00:00,202.79,204.9,197.18,198.99,291988.48719,2020-03-10 07:59:59.999,58888376.4150188,92155,145180.3822,29283938.529987
2020-03-10 08:00:00,199.01,206.2,195.97,196.64,431427.0281,2020-03-10 15:59:59.999,87107494.3529932,140249,209540.30695,42324750.9269383
2020-03-10 16:00:00,196.72,204.01,195.54,200.7,296844.59171,2020-03-10 23:59:59.999,59540319.4259272,99994,147025.21859,29490562.0733228
2020-03-11 00:00:00,200.74,203.18,197.16,199.03,183162.24196,2020-03-11 07:59:59.999,36684281.1377763,66279,92046.20084,18438333.4243459
2020-03-11 08:00:00,199.03,200.83,190.3,191.86,308534.00801,2020-03-11 15:59:59.999,60385294.426161,102267,151255.42607,29610024.3965005
2020-03-11 16:00:00,191.87,195.6,181.73,194.61,588128.6517,2020-03-11 23:59:59.999,111162799.6222642,175610,295937.66531,55975669.098247
2020-03-12 00:00:00,194.61,195.55,167.61,171.61,631506.5259,2020-03-12 07:59:59.999,113976306.4219749,179116,295121.62817,53346086.418176
2020-03-12 08:00:00,171.65,172.36,123.0,141.1,1809936.69087,2020-03-12 15:59:59.999,258605766.0497601,405696,863829.90954,123437187.5604041
2020-03-12 16:00:00,141.11,145.22,101.2,107.82,1373089.92369,2020-03-12 23:59:59.999,176086189.7629885,352472,651812.69396,83908879.1962444
2020-03-13 00:00:00,107.67,138.0,86.0,127.28,2217567.43854,2020-03-13 07:59:59.999,250014695.0234653,580175,1124275.66502,127193098.4016794
2020-03-13 08:00:00,127.18,139.68,114.87,123.7,1470175.67039,2020-03-13 15:59:59.999,188106350.2335071,361192,703559.36323,90099654.794935
2020-03-13 16:00:00,123.72,136.99,114.84,134.06,975496.81968,2020-03-13 23:59:59.999,122589286.585203,258556,486623.34179,61196232.7586521
2020-03-14 00:00:00,134.06,134.68,129.42,132.18,424391.73926,2020-03-14 07:59:59.999,55990229.7149756,137441,216145.32749,28518179.1568227
2020-03-14 08:00:00,132.19,132.3,125.18,126.67,442685.51941,2020-03-14 15:59:59.999,56479140.6286282,141868,225257.2503,28743868.4471614
2020-03-14 16:00:00,126.68,130.46,120.0,122.54,370597.62775,2020-03-14 23:59:59.999,46723525.2090159,118837,187079.28856,23615440.3852998
2020-03-15 00:00:00,122.54,124.37,120.8,123.22,313842.08288,2020-03-15 07:59:59.999,38389645.4216182,81747,172744.5497,21136619.2668962
2020-03-15 08:00:00,123.23,129.53,121.67,124.0,391076.95722,2020-03-15 15:59:59.999,48873516.7293462,108569,196703.797,24593312.5777802
2020-03-15 16:00:00,124.02,133.5,120.16,123.78,608031.86127,2020-03-15 23:59:59.999,76173073.1181258,156263,300077.3357,37629234.505486
2020-03-16 00:00:00,123.82,124.33,105.69,107.01,733578.57812,2020-03-16 07:59:59.999,84953168.9176503,190781,345767.06867,40065953.9768771
2020-03-16 08:00:00,107.02,116.0,101.1,114.66,1212299.05801,2020-03-16 15:59:59.999,130419051.6477828,323083,604235.7294,65025262.938337
2020-03-16 16:00:00,114.67,115.78,107.01,111.02,496186.50835,2020-03-16 23:59:59.999,54981671.2395705,149413,241732.65624,26791334.3793248
2020-03-17 00:00:00,111.02,120.8,109.38,117.85,527849.7554,2020-03-17 07:59:59.999,61302534.0686202,148587,271658.5833,31550348.8252606
2020-03-17 08:00:00,117.87,119.78,112.41,117.49,476126.31735,2020-03-17 15:59:59.999,55245982.1317686,134908,240286.40147,27876338.1542008
2020-03-17 16:00:00,117.5,119.71,115.65,115.67,291132.41205,2020-03-17 23:59:59.999,34252147.8715658,94763,142339.37307,16752515.063571
2020-03-18 00:00:00,115.67,118.0,110.57,112.22,306933.17303,2020-03-18 07:59:59.999,35392970.7742653,84782,150622.3146,17370093.413231
2020-03-18 08:00:00,112.23,117.05,109.86,115.8,563262.36566,2020-03-18 15:59:59.999,63959156.7700543,157315,280588.02187,31871562.8527186
2020-03-18 16:00:00,115.79,118.5,112.77,118.11,331654.77406,2020-03-18 23:59:59.999,38198784.5411975,104215,173004.12372,19944087.7289845
2020-03-19 00:00:00,118.11,120.1,115.46,118.83,305306.26455,2020-03-19 07:59:59.999,35987977.1649805,87097,144632.95549,17040711.9130532
2020-03-19 08:00:00,118.87,129.0,118.3,127.99,672793.59211,2020-03-19 15:59:59.999,83881470.1376501,173032,335791.25473,41871669.902851
2020-03-19 16:00:00,128.0,143.13,126.21,136.3,822971.3315,2020-03-19 23:59:59.999,111757480.8580743,229018,423798.69505,57525463.5897876
2020-03-20 00:00:00,136.3,140.63,133.18,139.67,364346.30321,2020-03-20 07:59:59.999,49909421.5069452,106129,178078.53996,24401332.4331261
2020-03-20 08:00:00,139.67,152.55,136.57,142.8,1060452.72207,2020-03-20 15:59:59.999,154110436.2639041,291599,532858.8729,77488890.291122
2020-03-20 16:00:00,142.8,144.8,116.74,133.48,1079258.61271,2020-03-20 23:59:59.999,141836148.9769496,309488,530061.9388,69689424.0788322
2020-03-21 00:00:00,133.49,137.49,127.79,131.22,412946.5457,2020-03-21 07:59:59.999,54746750.944032,137026,207092.3125,27456765.6670979
2020-03-21 08:00:00,131.2,134.21,125.69,132.94,411176.94746,2020-03-21 15:59:59.999,53553505.9494673,138469,205335.40482,26746287.696706
2020-03-21 16:00:00,132.94,137.45,128.44,132.66,407718.61805,2020-03-21 23:59:59.999,54168194.8788156,125793,195307.51075,25941309.4292297
2020-03-22 00:00:00,132.63,137.13,130.49,134.42,235004.71012,2020-03-22 07:59:59.999,31593284.2705034,76760,121346.0956,16310873.5177364
2020-03-22 08:00:00,134.39,134.89,124.73,127.97,398837.4013,2020-03-22 15:59:59.999,51669009.9817369,119181,195274.77442,25290014.5398298
2020-03-22 16:00:00,127.97,129.13,121.1,122.32,421857.7539,2020-03-22 23:59:59.999,52665646.8272794,141332,216532.33325,27049593.1592607
2020-03-23 00:00:00,122.31,126.45,119.5,123.69,308219.43244,2020-03-23 07:59:59.999,38216759.4704312,94599,152473.24462,18922433.8107537
2020-03-23 08:00:00,123.71,137.5,120.56,129.42,750510.53207,2020-03-23 15:59:59.999,96839773.328317,206976,393567.2801,50785149.0249878
2020-03-23 16:00:00,129.44,136.15,129.01,135.92,378066.15998,2020-03-23 23:59:59.999,49795076.3255208,115245,192607.57781,25380535.8331986
2020-03-24 00:00:00,135.89,137.32,132.2,135.63,370563.54993,2020-03-24 07:59:59.999,50044869.5393856,113319,187405.8645,25311450.9076954
2020-03-24 08:00:00,135.59,143.36,134.15,135.98,607343.34042,2020-03-24 15:59:59.999,84433957.896847,175709,305245.19531,42448769.2847985
2020-03-24 16:00:00,135.99,140.15,134.25,138.42,266470.27299,2020-03-24 23:59:59.999,36677536.2560698,92545,135228.26455,18622850.1140458
2020-03-25 00:00:00,138.42,141.66,135.05,138.27,306817.04813,2020-03-25 07:59:59.999,42333874.2181657,101268,152678.57806,21075867.8402583
2020-03-25 08:00:00,138.27,142.33,132.54,135.47,539743.12217,2020-03-25 15:59:59.999,74014224.1551649,156361,264114.30614,36214828.8097599
2020-03-25 16:00:00,135.49,136.62,133.52,136.1,187688.57339,2020-03-25 23:59:59.999,25447224.6535404,59951,95263.67995,12917533.3451213
2020-03-26 00:00:00,136.11,138.58,133.92,134.87,286614.61463,2020-03-26 07:59:59.999,39023555.2362907,86401,146390.67601,19933543.6148266
2020-03-26 08:00:00,134.88,136.26,133.26,134.57,241391.22578,2020-03-26 15:59:59.999,32518455.9738478,82434,119447.91164,16095639.2180328
2020-03-26 16:00:00,134.6,139.74,133.61,138.4,223054.79061,2020-03-26 23:59:59.999,30376758.4621548,79673,114870.56926,15650482.5057765
2020-03-27 00:00:00,138.4,141.27,136.03,137.44,280433.18717,2020-03-27 07:59:59.999,38869752.0847072,90613,144010.8188,19963347.4273053
2020-03-27 08:00:00,137.43,137.45,134.4,136.01,210991.97,2020-03-27 15:59:59.999,28666474.1954685,66289,102201.14036,13889667.2641313
2020-03-27 16:00:00,136.03,137.56,129.68,131.33,215523.38842,2020-03-27 23:59:59.999,29045660.5987712,67933,94618.66057,12762631.0703128
2020-03-28 00:00:00,131.33,131.33,124.88,128.04,371210.15197,2020-03-28 07:59:59.999,47542255.9085728,110536,176109.85353,22559206.2494737
2020-03-28 08:00:00,128.06,129.83,126.62,128.13,203900.52712,2020-03-28 15:59:59.999,26210725.5439938,63260,98405.07438,12651626.0048083
2020-03-28 16:00:00,128.11,132.97,125.11,130.98,320921.42685,2020-03-28 23:59:59.999,41413670.5175076,100972,166741.57211,21533593.0114262
2020-03-29 00:00:00,130.94,131.84,128.5,129.49,105424.40955,2020-03-29 07:59:59.999,13694992.5044103,39044,52768.71114,6856254.3652163
2020-03-29 08:00:00,129.47,130.27,128.0,129.03,163284.25248,2020-03-29 15:59:59.999,21047720.5396682,56478,76942.91346,9919847.7237483
2020-03-29 16:00:00,129.01,129.26,123.81,124.5,275288.33797,2020-03-29 23:59:59.999,34691489.1613932,87392,118886.35681,14986368.9344939
2020-03-30 00:00:00,124.47,131.5,124.06,130.02,266219.49568,2020-03-30 07:59:59.999,34200979.4005003,85133,135849.78964,17459271.5963129
2020-03-30 08:00:00,130.03,134.66,130.0,132.15,286202.34169,2020-03-30 15:59:59.999,37782873.2826786,86140,151403.29676,19986070.7417366
2020-03-30 16:00:00,132.15,135.42,131.36,132.06,212410.0901,2020-03-30 23:59:59.999,28287293.1793841,70303,105283.38322,14026339.2415725
2020-03-31 00:00:00,132.09,134.1,130.38,131.91,196328.49234,2020-03-31 07:59:59.999,25948913.9861229,61738,94411.03171,12477202.1837762
2020-03-31 08:00:00,131.9,133.58,131.0,132.75,189071.13709,2020-03-31 15:59:59.999,25013160.0568176,59402,95873.74969,12685630.5069804
2020-03-31 16:00:00,132.75,135.0,131.65,132.72,162269.64846,2020-03-31 23:59:59.999,21656109.4376549,51552,80062.50294,10687139.9375807
2020-04-01 00:00:00,132.72,133.36,130.85,132.42,161485.98968,2020-04-01 07:59:59.999,21347565.6687575,52473,75795.50549,10022087.0568551
2020-04-01 08:00:00,132.41,133.25,130.37,131.1,173378.46532,2020-04-01 15:59:59.999,22808095.6558151,53807,79140.63205,10413612.6402972
2020-04-01 16:00:00,131.08,136.99,128.62,135.69,346057.79247,2020-04-01 23:59:59.999,45908262.9058248,93357,169518.0541,22510694.7793705
2020-04-02 00:00:00,135.65,139.23,135.01,137.37,242236.26354,2020-04-02 07:59:59.999,33078399.8041272,69163,129434.23337,17674074.0238267
2020-04-02 08:00:00,137.38,139.8,136.11,139.29,266080.9311,2020-04-02 15:59:59.999,36629409.1845468,77773,136894.19184,18851025.3932484
2020-04-02 16:00:00,139.3,149.76,138.12,141.28,630660.4665,2020-04-02 23:59:59.999,90281697.6162714,167583,312364.77001,44740857.4960698
2020-04-03 00:00:00,141.27,145.1,140.32,144.65,207630.9021,2020-04-03 07:59:59.999,29567746.3965442,62109,94606.57014,13480662.9314087
2020-04-03 08:00:00,144.64,146.72,140.17,141.39,370551.53544,2020-04-03 15:59:59.999,53312954.0966645,102019,177859.98362,25607003.1866531
2020-04-03 16:00:00,141.37,142.76,137.26,141.31,219363.67692,2020-04-03 23:59:59.999,30851006.2217911,75672,104927.57719,14764107.5125349
2020-04-04 00:00:00,141.3,142.27,138.88,140.98,119817.01409,2020-04-04 07:59:59.999,16846167.1859547,43044,57839.96658,8133664.0908257
2020-04-04 08:00:00,140.99,144.16,140.0,142.3,227560.80399,2020-04-04 15:59:59.999,32323300.6298077,65632,115161.46466,16357655.2135222
2020-04-04 16:00:00,142.28,146.28,141.1,144.1,226130.32278,2020-04-04 23:59:59.999,32471155.0126699,70092,119545.64931,17176373.0414946
2020-04-05 00:00:00,144.1,145.58,142.01,142.79,129763.97798,2020-04-05 07:59:59.999,18653767.0654372,43128,57552.46017,8277224.9867381
2020-04-05 08:00:00,142.78,144.2,142.11,143.64,112972.14012,2020-04-05 15:59:59.999,16175811.9717662,38739,58563.22029,8386537.6983225
2020-04-05 16:00:00,143.66,143.95,140.68,142.68,172251.33436,2020-04-05 23:59:59.999,24554367.090238,52356,89738.25549,12791122.0524661
2020-04-06 00:00:00,142.69,151.0,142.6,149.47,406172.71899,2020-04-06 07:59:59.999,59886773.5350529,102535,208892.71842,30781349.7745312
2020-04-06 08:00:00,149.47,161.4,149.1,161.28,606898.81894,2020-04-06 15:59:59.999,94283217.1016122,155431,316492.55853,49201965.4183264
2020-04-06 16:00:00,161.3,172.0,160.15,171.32,623267.19317,2020-04-06 23:59:59.999,102927607.1472102,174892,314235.06784,51947167.653607
2020-04-07 00:00:00,171.32,176.22,167.51,173.78,642740.92382,2020-04-07 07:59:59.999,110277049.23179,169743,317576.47994,54482011.0272786
2020-04-07 08:00:00,173.78,175.27,167.27,169.08,564591.67034,2020-04-07 15:59:59.999,96863318.9506656,143567,283025.69293,48553444.9373601
2020-04-07 16:00:00,169.08,173.37,162.22,164.63,510630.23122,2020-04-07 23:59:59.999,85570354.3997928,133247,253467.00235,42496197.9629929
2020-04-08 00:00:00,164.62,174.48,163.59,170.21,489511.2466,2020-04-08 07:59:59.999,83255015.3688207,126560,235780.53945,40147829.8611125
2020-04-08 08:00:00,170.28,170.94,166.06,169.12,293061.57208,2020-04-08 15:59:59.999,49406596.3393437,87804,148694.36317,25075800.5550784
2020-04-08 16:00:00,169.12,173.56,168.15,173.11,241003.10208,2020-04-08 23:59:59.999,41254873.0779907,73435,126968.71887,21739657.1852243
2020-04-09 00:00:00,173.15,173.38,168.14,172.43,192789.1577,2020-04-09 07:59:59.999,32964517.37595,61478,92742.30007,15860198.0334488
2020-04-09 08:00:00,172.4,173.25,165.19,169.96,373890.78346,2020-04-09 15:59:59.999,63586166.3174264,104241,184223.4463,31354638.5525028
2020-04-09 16:00:00,169.96,170.87,168.0,169.52,153157.30307,2020-04-09 23:59:59.999,25980448.2625819,46822,80001.74936,13572283.2554369
2020-04-10 00:00:00,169.56,170.1,156.51,158.05,572853.60512,2020-04-10 07:59:59.999,93024240.8778281,139944,265843.44139,43157590.2313427
2020-04-10 08:00:00,158.0,159.5,152.11,153.06,416162.91615,2020-04-10 15:59:59.999,65300844.2458433,100061,197403.12962,30994235.6971934
2020-04-10 16:00:00,153.01,160.44,152.15,157.81,325824.84073,2020-04-10 23:59:59.999,51210528.2,83425,159881.51234,25133579.3808494
2020-04-11 00:00:00,157.81,161.37,157.64,158.67,236298.2348,2020-04-11 07:59:59.999,37745954.8695899,60839,122146.29384,19514008.3792091
2020-04-11 08:00:00,158.65,159.42,156.56,157.35,174651.13953,2020-04-11 15:59:59.999,27599166.2945737,46337,86776.54901,13711688.7435918
2020-04-11 16:00:00,157.35,158.61,153.91,158.33,210650.23856,2020-04-11 23:59:59.999,32930411.8984731,60870,104189.74047,16286685.9630158
2020-04-12 00:00:00,158.33,159.5,155.0,157.05,131275.64863,2020-04-12 07:59:59.999,20592572.3618993,43201,63665.42763,9991627.9821215
2020-04-12 08:00:00,157.03,162.08,157.0,161.97,285098.08607,2020-04-12 15:59:59.999,45499396.5635684,75322,143532.05769,22904730.9348663
2020-04-12 16:00:00,161.98,164.78,158.3,158.59,392726.51124,2020-04-12 23:59:59.999,63827965.5182976,104906,189034.96061,30728534.3135159
2020-04-13 00:00:00,158.56,158.57,150.0,152.43,469671.38849,2020-04-13 07:59:59.999,72032490.4452064,106991,224388.51548,34428870.7575918
2020-04-13 08:00:00,152.43,156.5,150.55,154.01,340791.84621,2020-04-13 15:59:59.999,52231789.5954666,83915,173775.68024,26635568.0173413
2020-04-13 16:00:00,154.01,158.97,152.92,156.29,231627.80152,2020-04-13 23:59:59.999,36158990.263042,65059,121599.68785,18986937.7538173
2020-04-14 00:00:00,156.28,158.97,155.4,156.55,182339.79196,2020-04-14 07:59:59.999,28703744.4199311,48655,89101.73891,14026544.0064453
2020-04-14 08:00:00,156.5,161.04,155.23,159.84,282557.23146,2020-04-14 15:59:59.999,44720689.2045095,69558,143137.12197,22670431.1921947
2020-04-14 16:00:00,159.84,161.85,157.5,158.45,233133.62747,2020-04-14 23:59:59.999,37285652.4795684,60277,111716.65338,17867396.9105463
2020-04-15 00:00:00,158.46,161.29,155.83,159.51,236309.00173,2020-04-15 07:59:59.999,37547151.4653056,57798,119721.28009,19022728.5707801
2020-04-15 08:00:00,159.5,159.9,155.16,155.77,268077.38034,2020-04-15 15:59:59.999,42160995.542671,67230,119684.84734,18826313.0462586
2020-04-15 16:00:00,155.78,158.04,152.0,152.73,224733.28298,2020-04-15 23:59:59.999,34932693.1075399,61198,107628.35548,16745657.4187277
2020-04-16 00:00:00,152.74,168.0,148.33,164.55,563910.12696,2020-04-16 07:59:59.999,88855246.5710818,133692,297103.81291,46935362.7054655
2020-04-16 08:00:00,164.55,174.5,164.55,172.54,741183.07448,2020-04-16 15:59:59.999,125997160.6026761,167530,367371.36591,62458478.7529229
2020-04-16 16:00:00,172.48,174.79,169.37,172.29,342114.39847,2020-04-16 23:59:59.999,58786752.8956296,88632,165880.60442,28503951.692179
2020-04-17 00:00:00,172.31,173.21,168.31,169.72,284618.45599,2020-04-17 07:59:59.999,48571126.3198879,72029,132660.56774,22635241.4258378
2020-04-17 08:00:00,169.73,172.62,168.54,169.81,243956.66542,2020-04-17 15:59:59.999,41542622.2666551,63307,120141.23175,20463137.3984084
2020-04-17 16:00:00,169.81,174.96,169.09,170.69,194962.6345,2020-04-17 23:59:59.999,33439707.7331356,55953,99203.54231,17023511.0404276
2020-04-18 00:00:00,170.61,174.36,170.48,173.23,181751.82147,2020-04-18 07:59:59.999,31458415.896312,45265,90016.91215,15580968.735656
2020-04-18 08:00:00,173.24,184.8,171.39,184.5,554419.51576,2020-04-18 15:59:59.999,99354993.0481902,137719,276906.94334,49620355.6821171
2020-04-18 16:00:00,184.5,189.54,181.07,187.4,391125.03256,2020-04-18 23:59:59.999,72318803.0119069,103188,202785.02154,37495390.153513
2020-04-19 00:00:00,187.4,188.35,178.59,182.22,379173.80013,2020-04-19 07:59:59.999,69926378.1687411,103247,179174.30923,33041714.3207589
2020-04-19 08:00:00,182.18,184.6,175.75,178.78,380985.73239,2020-04-19 15:59:59.999,68749995.5348787,98126,184590.25681,33302605.0224134
2020-04-19 16:00:00,178.78,184.4,178.0,180.03,235600.04498,2020-04-19 23:59:59.999,42739439.799075,69295,115069.12667,20882930.9570937
2020-04-20 00:00:00,180.02,186.46,178.3,184.02,296763.48647,2020-04-20 07:59:59.999,54385132.0170079,79557,146531.47276,26860821.8451484
2020-04-20 08:00:00,184.02,184.2,172.8,179.35,578121.8655,2020-04-20 15:59:59.999,103222053.5384429,129402,268804.25931,47977831.105186
2020-04-20 16:00:00,179.38,180.13,166.7,170.2,672936.1754,2020-04-20 23:59:59.999,116247354.2483502,156630,330250.94207,57080034.7104327
2020-04-21 00:00:00,170.21,174.7,169.55,173.05,260982.54636,2020-04-21 07:59:59.999,44978406.2938242,65925,129536.41049,22322850.2610357
2020-04-21 08:00:00,173.03,173.5,168.0,170.31,407084.36805,2020-04-21 15:59:59.999,69397667.6761989,99455,202278.59317,34486238.5376066
2020-04-21 16:00:00,170.32,173.3,169.87,170.74,238314.73957,2020-04-21 23:59:59.999,40915974.4657671,62882,122585.78522,21047768.6883049
2020-04-22 00:00:00,170.73,176.0,169.78,175.1,260881.18816,2020-04-22 07:59:59.999,45125285.0111412,67253,130129.6679,22510156.8525881
2020-04-22 08:00:00,175.12,183.0,174.22,182.69,459200.36621,2020-04-22 15:59:59.999,82022607.5006596,109389,227242.3872,40617798.4160715
2020-04-22 16:00:00,182.71,184.0,180.6,182.7,268616.83639,2020-04-22 23:59:59.999,48931184.4156987,70254,130813.20843,23832856.670924
2020-04-23 00:00:00,182.7,187.03,178.16,179.93,398355.74225,2020-04-23 07:59:59.999,72768702.3813341,103297,185143.52553,33821073.278081
2020-04-23 08:00:00,179.9,193.63,179.02,189.25,706562.92739,2020-04-23 15:59:59.999,131730540.1876715,163765,370915.44623,69183078.3183948
2020-04-23 16:00:00,189.23,190.8,182.83,185.51,352948.41749,2020-04-23 23:59:59.999,66363668.7995598,96710,163635.34516,30787733.4208375
2020-04-24 00:00:00,185.57,189.66,185.0,189.33,272905.21487,2020-04-24 07:59:59.999,51199261.938783,76370,136320.21925,25578575.8283749
2020-04-24 08:00:00,189.34,189.8,184.72,187.58,348393.14394,2020-04-24 15:59:59.999,65247521.4728893,94823,153992.00012,28842553.2203439
2020-04-24 16:00:00,187.55,189.09,186.03,187.59,159605.85376,2020-04-24 23:59:59.999,29972964.6699759,50881,78321.88667,14712107.1913413
2020-04-25 00:00:00,187.6,196.9,185.76,194.78,306734.39117,2020-04-25 07:59:59.999,58977278.4170694,82339,161469.6668,31042536.0845769
2020-04-25 08:00:00,194.76,198.36,192.39,193.37,370437.4416,2020-04-25 15:59:59.999,72086073.9323235,100995,186581.53206,36322340.8229954
2020-04-25 16:00:00,193.37,195.0,191.5,194.21,189306.21651,2020-04-25 23:59:59.999,36639850.0756584,61421,90490.66111,17519145.6239742
2020-04-26 00:00:00,194.21,195.69,192.3,193.61,152988.50431,2020-04-26 07:59:59.999,29717994.7190212,50482,74279.00436,14432540.2852168
2020-04-26 08:00:00,193.58,200.0,193.0,193.96,395720.15716,2020-04-26 15:59:59.999,77728193.642526,113132,199235.71762,39145173.8854821
2020-04-26 16:00:00,193.94,197.5,193.27,197.38,209817.15386,2020-04-26 23:59:59.999,40987521.4156395,65212,109640.73986,21419653.1516667
2020-04-27 00:00:00,197.39,199.05,193.6,196.13,326533.69389,2020-04-27 07:59:59.999,64190451.5685518,87219,149353.25978,29379926.1602975
2020-04-27 08:00:00,196.13,197.1,189.29,192.73,361686.35448,2020-04-27 15:59:59.999,70133546.6268163,92157,163907.35004,31801397.787374
2020-04-27 16:00:00,192.71,197.0,191.17,196.34,208407.32434,2020-04-27 23:59:59.999,40451639.7319076,58965,112822.39365,21913793.6078319
2020-04-28 00:00:00,196.33,196.49,192.36,195.33,233761.91572,2020-04-28 07:59:59.999,45435060.4557396,65386,113179.0472,22001785.2111091
2020-04-28 08:00:00,195.31,198.5,193.88,195.54,273936.44563,2020-04-28 15:59:59.999,53679675.7199537,77033,144115.17039,28254975.946031
2020-04-28 16:00:00,195.55,197.61,195.01,196.24,129131.53262,2020-04-28 23:59:59.999,25361305.7136901,41400,67416.0253,13242284.4931973
2020-04-29 00:00:00,196.24,207.11,196.22,205.29,469387.62455,2020-04-29 07:59:59.999,94664197.2117477,120315,234554.41053,47298403.6113986
2020-04-29 08:00:00,205.29,210.99,204.74,209.72,517516.93357,2020-04-29 15:59:59.999,107653237.2983245,137035,262764.09621,54675839.6347733
2020-04-29 16:00:00,209.74,218.77,208.66,215.36,633518.16619,2020-04-29 23:59:59.999,136007159.1272195,187797,319876.8483,68690511.0627866
2020-04-30 00:00:00,215.4,227.3,214.3,220.31,633435.52425,2020-04-30 07:59:59.999,140286215.4214441,191684,313933.75163,69573186.2742845
2020-04-30 08:00:00,220.3,220.82,202.0,208.05,691906.42733,2020-04-30 15:59:59.999,146360045.9806394,210078,316044.61896,66892577.4634323
2020-04-30 16:00:00,208.04,212.89,202.07,206.08,424349.04993,2020-04-30 23:59:59.999,88246768.3722249,155506,210588.41842,43810647.2593463
2020-05-01 00:00:00,206.07,215.0,205.91,212.56,264871.40179,2020-05-01 07:59:59.999,55884117.0723101,97544,134881.937,28463780.6165247
2020-05-01 08:00:00,212.54,217.14,209.57,209.8,331955.25833,2020-05-01 15:59:59.999,70742858.6676464,116778,156678.364,33395783.611472
2020-05-01 16:00:00,209.8,213.81,208.25,212.02,198087.29816,2020-05-01 23:59:59.999,41712147.6179574,77043,98429.46809,20726428.9324454
2020-05-02 00:00:00,212.01,213.71,210.58,211.12,125420.92335,2020-05-02 07:59:59.999,26627530.0242469,50721,61948.5504,13153915.902248
2020-05-02 08:00:00,211.09,214.07,210.36,212.96,156493.00756,2020-05-02 15:59:59.999,33259265.6362463,69978,82998.41956,17643733.6236588
2020-05-02 16:00:00,213.02,215.37,211.6,213.9,161580.74157,2020-05-02 23:59:59.999,34502705.8573232,65103,80208.61201,17130362.7054486
2020-05-03 00:00:00,213.89,219.3,211.7,213.7,275146.34998,2020-05-03 07:59:59.999,59449704.0850545,97436,130165.65142,28141877.9808294
2020-05-03 08:00:00,213.66,215.9,203.92,208.11,319060.49466,2020-05-03 15:59:59.999,67199485.7765058,108578,146097.85759,30784164.603632
2020-05-03 16:00:00,208.09,211.5,206.81,209.86,154177.06847,2020-05-03 23:59:59.999,32225697.2167808,62827,77898.45891,16281788.310886
2020-05-04 00:00:00,209.86,210.65,194.88,199.34,490929.10695,2020-05-04 07:59:59.999,98640589.0062177,151410,241534.85116,48506093.4279981
2020-05-04 08:00:00,199.34,207.0,198.0,206.0,380356.06474,2020-05-04 15:59:59.999,76959851.8590372,117334,187432.746,37905402.5295186
2020-05-04 16:00:00,205.99,208.89,201.96,206.48,242964.15489,2020-05-04 23:59:59.999,49850726.7901134,80957,124454.53996,25536557.1278143
2020-05-05 00:00:00,206.47,211.68,204.4,208.45,244718.60228,2020-05-05 07:59:59.999,50924392.9191052,89252,124704.93077,25958799.6310035
2020-05-05 08:00:00,208.45,209.77,201.0,203.64,275216.99499,2020-05-05 15:59:59.999,56314483.5848031,105628,125408.45264,25665023.374906
2020-05-05 16:00:00,203.63,205.81,203.0,205.29,120709.06541,2020-05-05 23:59:59.999,24667328.4039047,51244,60681.3969,12401506.1803804
2020-05-06 00:00:00,205.3,208.86,202.0,207.53,231735.80144,2020-05-06 07:59:59.999,47807577.7475845,78812,109064.11058,22502577.3178008
2020-05-06 08:00:00,207.53,210.77,206.17,208.22,344654.28933,2020-05-06 15:59:59.999,71831249.050444,105313,177434.89244,36993305.7686908
2020-05-06 16:00:00,208.22,208.9,197.71,198.97,286310.58772,2020-05-06 23:59:59.999,58518625.8028127,87174,124616.11902,25502595.5214398
2020-05-07 00:00:00,198.92,208.31,196.43,204.84,353069.61614,2020-05-07 07:59:59.999,71913662.1795884,107182,183935.43638,37486213.0478855
2020-05-07 08:00:00,204.83,208.84,203.33,206.02,350259.46954,2020-05-07 15:59:59.999,72148837.6727032,104070,167053.49908,34416278.2671314
2020-05-07 16:00:00,206.03,215.1,204.3,212.0,602449.65196,2020-05-07 23:59:59.999,127135427.8127362,169061,309800.74346,65370143.4933151
2020-05-08 00:00:00,212.01,216.61,206.9,209.35,389447.214,2020-05-08 07:59:59.999,82462319.3681811,106440,182707.70311,38684472.8582868
2020-05-08 08:00:00,209.36,212.73,208.82,211.39,258899.74522,2020-05-08 15:59:59.999,54603335.6379017,75628,127247.7098,26837139.862692
2020-05-08 16:00:00,211.44,215.0,210.56,211.31,269561.23518,2020-05-08 23:59:59.999,57513874.4216805,80054,135644.98405,28944078.4137926
2020-05-09 00:00:00,211.32,214.6,209.44,210.76,221971.7217,2020-05-09 07:59:59.999,47192160.9312188,72124,107937.16223,22956476.0832478
2020-05-09 08:00:00,210.74,213.28,208.4,213.0,202220.05319,2020-05-09 15:59:59.999,42705272.9138261,65384,104018.78481,21980107.8377181
2020-05-09 16:00:00,213.01,214.28,209.8,210.07,163680.20584,2020-05-09 23:59:59.999,34729037.5819904,56551,80231.32014,17029820.0239638
2020-05-10 00:00:00,210.09,210.18,179.59,190.73,793766.58297,2020-05-10 07:59:59.999,151165623.3200693,231111,364865.8503,69349623.5058194
2020-05-10 08:00:00,190.73,193.0,185.88,188.34,256620.01355,2020-05-10 15:59:59.999,48694973.6001691,77219,122597.88959,23270919.1144572
